primary_industry,count,ratio
Điện - Điện tử - Điện lạnh / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Marketing / Thông tin - Truyền thông - Quảng cáo / IT Phần mềm,1,1.8308647174060309e-06
Chăm sóc khách hàng / Lao động phổ thông / Thực tập sinh,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Môi trường - Xử lý chất thải / An toàn lao động,1,1.8308647174060309e-06
Lao động phổ thông / Thực phẩm - Đồ uống / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Thu mua - Kho Vận - Chuỗi cung ứng / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Thu mua - Kho Vận - Chuỗi cung ứng / Quản lý dự án,1,1.8308647174060309e-06
IT Phần mềm / IT Phần cứng - Mạng / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Chăm sóc khách hàng / An toàn lao động / Nghề nghiệp khác,1,1.8308647174060309e-06
Chăm sóc khách hàng / Quản lý tiêu chuẩn và chất lượng / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Nghề nghiệp khác / Lao động phổ thông,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Kế toán / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Dược phẩm / Hóa học - Hóa sinh / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Phân tích - Thống kê dữ liệu / Môi trường - Xử lý chất thải / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Nhân sự / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Marketing / Xuất bản - In ấn,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng,1,1.8308647174060309e-06
CNTT - Phần cứng / Mạng,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Bán hàng - Kinh doanh / Thực tập sinh,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Khoa học - Kỹ thuật / Dầu khí,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Lao động phổ thông,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Công nghệ thực phẩm - Dinh dưỡng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Kiến trúc - Thiết kế nội ngoại thất / Chăm sóc khách hàng,1,1.8308647174060309e-06
Khu chế xuất/Khu công nghiệp,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Lao động phổ thông / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Marketing / Cơ khí - Ô tô - Tự động hóa / Chăm sóc khách hàng,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Xây dựng / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Nhân sự / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Nghề nghiệp khác / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Marketing / Bán hàng - Kinh doanh / Nghề nghiệp khác,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Quản lý dự án,1,1.8308647174060309e-06
Phân tích nghiệp vụ,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Nhân sự,1,1.8308647174060309e-06
Xây dựng / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Hành chính - Thư ký / Dệt may - Da giày - Thời trang / Chăm sóc khách hàng,1,1.8308647174060309e-06
Dược phẩm / Hóa học - Hóa sinh / Nghề nghiệp khác,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xây dựng / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Xây dựng / Môi trường - Xử lý chất thải / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Chăn nuôi - Thú y,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Xây dựng / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Nhân sự / Quản lý dự án,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Môi trường - Xử lý chất thải / Công nghệ thực phẩm - Dinh dưỡng,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Xây dựng / Lao động phổ thông,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Xuất Nhập Khẩu / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Dược phẩm / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Xây dựng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Khoa học - Kỹ thuật / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Môi trường - Xử lý chất thải / Hóa học - Hóa sinh / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Thực tập sinh / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Hành chính - Thư ký / Bán hàng - Kinh doanh / Dược phẩm,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
An toàn lao động / An ninh - Bảo vệ,1,1.8308647174060309e-06
Chăm sóc khách hàng / Lao động phổ thông / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Tài chính - Đầu tư - Chứng Khoán / Marketing,1,1.8308647174060309e-06
Quản lý dự án / Xây dựng / Nghề nghiệp khác,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Vận hành - Bảo trì - Bảo dưỡng / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Kế toán / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Khoa học - Kỹ thuật / Quản lý dự án,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Xây dựng / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng / Nghề nghiệp khác,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán / Lao động phổ thông,1,1.8308647174060309e-06
Kế toán / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Cơ khí - Ô tô - Tự động hóa / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Quản lý tiêu chuẩn và chất lượng / Kế toán,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Thực tập sinh / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Hóa học - Hóa sinh / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Nội ngoại thất,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Khoa học - Kỹ thuật / Nghề nghiệp khác,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Chăm sóc khách hàng / Hành chính - Thư ký,1,1.8308647174060309e-06
Kế toán / Bán hàng - Kinh doanh / Chăm sóc khách hàng,1,1.8308647174060309e-06
IT Phần mềm / Khách sạn - Nhà hàng - Du lịch / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Điện - Điện tử - Điện lạnh / Marketing,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Thực tập sinh,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Thiết kế - Sáng tạo nghệ thuật / Truyền hình - Báo chí - Biên tập,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Thiết kế - Sáng tạo nghệ thuật / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Quản lý dự án,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Dược phẩm / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Thực phẩm - Đồ uống / Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng,1,1.8308647174060309e-06
Kế toán / Luật - Pháp Lý - Tuân thủ / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Nghề nghiệp khác / Vận Tải - Lái xe - Giao nhận / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Kế toán / Xuất bản - In ấn,1,1.8308647174060309e-06
Bất động sản / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Điện - Điện tử - Điện lạnh / Lao động phổ thông,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Bảo hiểm / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Khoa học - Kỹ thuật / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Xây dựng / Kiến trúc - Thiết kế nội ngoại thất / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
IT Phần mềm / Chăm sóc khách hàng / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Xây dựng / An toàn lao động / Quản lý dự án,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng,1,1.8308647174060309e-06
An ninh - Bảo vệ / Nhân sự / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Xây dựng / An toàn lao động,1,1.8308647174060309e-06
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Xây dựng,1,1.8308647174060309e-06
Kế toán / Phân tích - Thống kê dữ liệu / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Kế toán,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Kiến trúc - Thiết kế nội ngoại thất / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Vận chuyển / Giao nhận / Kho vận,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Công nghệ thực phẩm - Dinh dưỡng / Y tế - Chăm sóc sức khỏe,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Marketing / Xây dựng,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Chăm sóc khách hàng / Kế toán,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông / Hành chính - Thư ký,1,1.8308647174060309e-06
IT Phần mềm / Chăm sóc khách hàng / Marketing,1,1.8308647174060309e-06
Chăm sóc khách hàng / Biên phiên dịch / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Công nghệ thực phẩm - Dinh dưỡng / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Môi trường - Xử lý chất thải / Quản lý dự án,1,1.8308647174060309e-06
Quản lý dự án / Thông tin - Truyền thông - Quảng cáo / Xây dựng,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Xuất bản - In ấn / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Nhân sự / Thực tập sinh / Nghề nghiệp khác,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / An toàn lao động / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Sản xuất - Lắp ráp - Chế biến / Xây dựng,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Công nghệ thực phẩm - Dinh dưỡng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Kế toán / Chăm sóc khách hàng,1,1.8308647174060309e-06
Hành chính - Thư ký / Giáo dục - Đào tạo / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Bất động sản / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
An ninh - Bảo vệ / Tài chính - Đầu tư - Chứng Khoán / Ngân hàng,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Hóa học - Hóa sinh / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
IT Phần cứng - Mạng / IT Phần mềm / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Nhân sự,1,1.8308647174060309e-06
Hành chính - Thư ký / Y tế - Chăm sóc sức khỏe / Dược phẩm,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Luật - Pháp Lý - Tuân thủ / Kế toán,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Xuất Nhập Khẩu,1,1.8308647174060309e-06
An ninh - Bảo vệ / Bất động sản / An toàn lao động,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật / Nghề nghiệp khác,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất bản - In ấn / Chăm sóc khách hàng,1,1.8308647174060309e-06
Nhân sự / Giáo dục - Đào tạo / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng / Quản lý dự án,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Chăn nuôi - Thú y / Kế toán,1,1.8308647174060309e-06
Kế toán / Chăm sóc khách hàng / Hành chính - Thư ký,1,1.8308647174060309e-06
IT Phần mềm / Thiết kế - Sáng tạo nghệ thuật / Marketing,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Chăn nuôi - Thú y / Nghề nghiệp khác,1,1.8308647174060309e-06
Marketing / Biên phiên dịch / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xuất bản - In ấn / Lao động phổ thông,1,1.8308647174060309e-06
Biên phiên dịch / Kế toán / Hành chính - Thư ký,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Giáo dục - Đào tạo / Marketing,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Quản lý tiêu chuẩn và chất lượng / Bất động sản,1,1.8308647174060309e-06
IT Phần mềm / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Marketing / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Lao động phổ thông / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Hành chính - Thư ký / Bất động sản / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Kế toán / Khách sạn - Nhà hàng - Du lịch / Kiểm toán,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Kế toán / Chăm sóc khách hàng,1,1.8308647174060309e-06
Xây dựng / Cơ khí - Ô tô - Tự động hóa / An toàn lao động,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Hành chính - Thư ký / Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng / Chăn nuôi - Thú y,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Kế toán / Kiểm toán / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Xây dựng / Kế toán,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Xây dựng / Thu mua - Kho Vận - Chuỗi cung ứng / Hành chính - Thư ký,1,1.8308647174060309e-06
Kế toán / Thu mua - Kho Vận - Chuỗi cung ứng / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Kế toán / Biên phiên dịch / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Xuất bản - In ấn / Lao động phổ thông / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Marketing / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Hành chính - Thư ký / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Môi trường - Xử lý chất thải / Quản lý dự án,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Điện - Điện tử - Điện lạnh / Công nghệ thực phẩm - Dinh dưỡng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Quản lý dự án / Hành chính - Thư ký,1,1.8308647174060309e-06
